Time,Day,Year,Quarter,Quarter Progress,Class,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Speed,Conditions
1330,1.0,2016.0,Summer,0.148148148148,Moderately Busy,66.0,51.1,0.59,30.18,10.0,8.1,Mostly Cloudy
1330,1.0,2015.0,Summer,0.666666666667,Not Busy,88.0,69.1,0.53,29.96,10.0,8.1,Partly Cloudy
1330,3.0,2016.0,Summer,0.703703703704,Moderately Busy,75.9,69.1,0.79,29.89,6.0,4.6,Light Thunderstorms and Rain
1330,4.0,2015.0,Other,0.0,Not Busy,72.0,57.9,0.61,30.13,10.0,5.8,Mostly Cloudy
1330,0.0,2015.0,Fall,0.184782608696,Busy,75.9,64.0,0.67,29.97,10.0,8.1,Overcast
1330,2.0,2016.0,Other,0.0,Busy,55.9,50.0,0.8,29.96,10.0,9.2,Light Rain
1330,2.0,2015.0,Fall,0.510869565217,Busy,53.1,48.9,0.86,29.41,10.0,12.7,Overcast
1330,5.0,2015.0,Fall,0.847826086957,Empty,36.0,28.0,0.73,30.4,10.0,11.5,Overcast
1330,0.0,2015.0,Other,0.0,Not Busy,33.1,30.9,0.92,29.86,0.8,20.7,Light Freezing Rain
1330,4.0,2016.0,Winter,0.333333333333,Busy,33.1,10.0,0.38,29.96,10.0,6.9,Mostly Cloudy
1330,0.0,2016.0,Winter,0.746666666667,Busy,50.0,30.9,0.48,29.9,10.0,13.8,Mostly Cloudy
1330,1.0,2016.0,Spring,0.0,Busy,57.0,28.9,0.34,30.31,10.0,3.5,Clear
1330,4.0,2016.0,Spring,0.418918918919,Busy,46.9,37.9,0.71,30.14,10.0,5.8,Overcast
1330,6.0,2016.0,Spring,0.824324324324,Moderately Busy,77.0,60.1,0.56,30.0,10.0,10.4,Mostly Cloudy
1330,2.0,2016.0,Summer,0.166666666667,Not Busy,73.9,48.9,0.41,30.11,10.0,4.6,Mostly Cloudy
1330,2.0,2015.0,Summer,0.685185185185,Moderately Busy,86.0,52.0,0.31,29.98,10.0,13.8,Clear
1330,4.0,2016.0,Summer,0.722222222222,Moderately Busy,78.1,66.9,0.68,29.93,10.0,12.7,Partly Cloudy
1330,5.0,2015.0,Other,0.0,Empty,70.0,64.9,0.84,30.02,6.0,9.2,Haze
1330,1.0,2015.0,Fall,0.195652173913,Busy,60.1,55.0,0.83,30.07,10.0,17.3,Overcast
1330,3.0,2016.0,Other,0.0,Busy,61.0,59.0,0.93,30.22,10.0,10.4,Light Rain
1330,3.0,2015.0,Fall,0.521739130435,Busy,45.0,36.0,0.71,29.74,10.0,17.3,Overcast
1330,6.0,2015.0,Fall,0.858695652174,Moderately Busy,39.0,32.0,0.76,30.35,10.0,6.9,Clear
1330,1.0,2015.0,Other,0.0,Not Busy,30.0,24.1,0.79,30.02,10.0,15.0,Overcast
1330,5.0,2016.0,Winter,0.346666666667,Busy,46.0,34.0,0.63,29.67,10.0,6.9,Clear
1330,2.0,2016.0,Spring,0.0135135135135,Busy,57.9,41.0,0.53,29.73,10.0,17.3,Light Rain
1330,5.0,2016.0,Spring,0.432432432432,Moderately Busy,44.6,42.8,0.93,29.98,2.5,10.4,Light Rain
1330,0.0,2016.0,Spring,0.837837837838,Busy,82.9,55.9,0.39,29.98,10.0,8.1,Partly Cloudy
1330,3.0,2016.0,Summer,0.185185185185,Moderately Busy,78.1,50.0,0.37,29.97,10.0,11.5,Scattered Clouds
1330,3.0,2015.0,Summer,0.703703703704,Moderately Busy,87.1,52.0,0.3,30.04,10.0,12.7,Partly Cloudy
1330,5.0,2016.0,Summer,0.740740740741,Moderately Busy,75.0,64.0,0.69,30.0,10.0,9.2,Mostly Cloudy
1330,2.0,2015.0,Fall,0.20652173913,Busy,59.0,42.1,0.53,30.26,10.0,18.4,Partly Cloudy
1330,4.0,2016.0,Other,0.0,Busy,64.9,59.0,0.81,30.12,10.0,10.4,Overcast
1330,4.0,2015.0,Fall,0.532608695652,Busy,54.0,39.0,0.57,30.11,10.0,4.6,Mostly Cloudy
1330,0.0,2015.0,Fall,0.869565217391,Busy,43.0,36.0,0.76,30.09,10.0,13.8,Overcast
1330,2.0,2015.0,Other,0.0,Not Busy,28.9,21.9,0.75,30.18,10.0,9.2,Overcast
1330,6.0,2016.0,Winter,0.36,Busy,44.1,42.1,0.93,29.52,7.0,9.2,Overcast
1330,3.0,2016.0,Spring,0.027027027027,Busy,60.1,53.1,0.78,29.28,9.0,23.0,Light Thunderstorms and Rain
1330,1.0,2016.0,Spring,0.851351351351,Busy,78.1,57.9,0.5,29.97,10.0,9.2,Scattered Clouds
1330,4.0,2015.0,Summer,0.722222222222,Moderately Busy,84.9,52.0,0.32,29.95,10.0,18.4,Scattered Clouds
1330,6.0,2016.0,Summer,0.759259259259,Moderately Busy,78.1,62.1,0.58,30.05,10.0,6.9,Clear
1330,0.0,2015.0,Other,0.0,Not Busy,84.0,66.9,0.56,30.05,10.0,5.8,Clear
1330,5.0,2015.0,Fall,0.54347826087,Moderately Busy,46.9,45.0,0.93,29.74,3.0,13.8,Light Rain
1400,0.0,2016.0,Winter,0.373333333333,Busy,45.0,30.0,0.56,30.05,10.0,3.5,Clear
1400,1.0,2016.0,Winter,0.76,Busy,24.1,19.9,0.84,29.82,0.8,17.3,Light Snow
1400,4.0,2016.0,Spring,0.0405405405405,Moderately Busy,50.0,34.0,0.54,29.74,10.0,9.2,Overcast
1400,6.0,2016.0,Spring,0.445945945946,Busy,48.0,44.1,0.86,30.03,10.0,8.1,Overcast
1400,2.0,2016.0,Spring,0.864864864865,Busy,75.9,64.0,0.67,29.96,10.0,3.5,Scattered Clouds
1400,2.0,2015.0,Summer,0.166666666667,Moderately Busy,64.0,51.1,0.63,29.99,10.0,8.1,Clear
1400,4.0,2016.0,Summer,0.203703703704,Moderately Busy,68.0,53.1,0.59,30.13,10.0,10.4,Partly Cloudy
1400,5.0,2015.0,Summer,0.740740740741,Empty,87.1,54.0,0.32,29.94,10.0,13.8,Clear
1400,1.0,2015.0,Other,0.0,Not Busy,90.0,68.0,0.48,30.0,10.0,10.4,Scattered Clouds
1400,3.0,2016.0,Other,0.0,Not Busy,69.1,55.9,0.63,30.22,10.0,13.8,Overcast
1400,3.0,2015.0,Fall,0.217391304348,Busy,57.9,42.1,0.56,30.35,10.0,18.4,Mostly Cloudy
1400,6.0,2015.0,Fall,0.554347826087,Busy,64.0,37.0,0.37,29.92,10.0,10.4,Clear
1400,1.0,2015.0,Fall,0.880434782609,Busy,41.0,28.9,0.62,29.83,10.0,13.8,Overcast
1400,1.0,2016.0,Winter,0.386666666667,Busy,36.0,34.0,0.93,29.72,1.0,15.0,Thunderstorms and Rain
1400,2.0,2016.0,Winter,0.773333333333,Busy,30.0,5.0,0.35,30.17,10.0,6.9,Clear
1400,5.0,2016.0,Spring,0.0540540540541,Moderately Busy,33.8,28.4,0.81,29.64,1.8,23.0,Light Snow
1400,0.0,2016.0,Spring,0.459459459459,Busy,55.9,35.1,0.45,30.08,10.0,13.8,Clear
1400,3.0,2016.0,Spring,0.878378378378,Busy,77.0,46.9,0.34,30.02,10.0,11.5,Clear
1400,3.0,2015.0,Summer,0.185185185185,Not Busy,66.0,52.0,0.6,30.03,10.0,9.2,Clear
1400,5.0,2016.0,Summer,0.222222222222,Not Busy,73.9,46.0,0.37,30.16,10.0,11.5,Clear
1400,6.0,2015.0,Summer,0.759259259259,Empty,91.9,64.9,0.41,29.72,10.0,15.0,Clear
1400,2.0,2015.0,Other,0.0,Not Busy,90.0,66.9,0.46,30.0,10.0,9.2,Clear
1400,4.0,2016.0,Other,0.0,Not Busy,72.0,50.0,0.46,30.28,10.0,10.4,Clear
1400,4.0,2015.0,Fall,0.228260869565,Busy,57.9,42.1,0.56,30.37,10.0,18.4,Partly Cloudy
1400,0.0,2015.0,Fall,0.565217391304,Busy,72.0,39.9,0.31,29.94,10.0,11.5,Clear
1400,2.0,2015.0,Fall,0.891304347826,Busy,34.0,30.0,0.85,29.78,9.0,9.2,Overcast
1400,6.0,2016.0,Other,0.0,Not Busy,28.9,19.0,0.67,30.21,10.0,12.7,Overcast
1400,2.0,2016.0,Winter,0.4,Busy,34.0,28.9,0.82,29.72,10.0,17.3,Overcast
1400,3.0,2016.0,Winter,0.786666666667,Busy,32.0,28.0,0.85,30.06,9.0,5.8,Overcast
1400,6.0,2016.0,Spring,0.0675675675676,Moderately Busy,60.1,33.1,0.36,29.7,10.0,24.2,Clear
1400,1.0,2016.0,Spring,0.472972972973,Busy,66.0,37.0,0.34,29.87,10.0,6.9,Mostly Cloudy
1400,4.0,2016.0,Spring,0.891891891892,Busy,79.0,53.1,0.4,30.05,10.0,9.2,Clear
1400,6.0,2016.0,Summer,0.240740740741,Moderately Busy,73.0,54.0,0.51,30.07,10.0,10.4,Clear
1400,0.0,2015.0,Summer,0.777777777778,Not Busy,81.0,45.0,0.28,29.86,10.0,12.7,Clear
1400,3.0,2015.0,Other,0.0,Not Busy,90.0,70.0,0.52,29.9,10.0,10.4,Mostly Cloudy
1400,5.0,2015.0,Fall,0.239130434783,Moderately Busy,52.0,41.0,0.66,30.21,10.0,13.8,Overcast
1400,1.0,2015.0,Fall,0.576086956522,Busy,70.0,55.0,0.59,30.08,10.0,6.9,Clear
1400,3.0,2015.0,Fall,0.902173913043,Busy,34.0,30.0,0.85,30.34,8.0,10.4,Overcast
1400,0.0,2016.0,Winter,0.0,Busy,30.0,17.1,0.59,30.5,10.0,10.4,Overcast
1400,3.0,2016.0,Winter,0.413333333333,Busy,30.9,12.9,0.47,30.23,10.0,6.9,Clear
1400,4.0,2016.0,Winter,0.8,Busy,39.0,18.0,0.43,30.19,10.0,4.6,Clear
1400,0.0,2016.0,Spring,0.0810810810811,Moderately Busy,34.0,21.9,0.61,30.25,10.0,12.7,Overcast
1400,2.0,2016.0,Spring,0.486486486486,Busy,48.9,36.0,0.61,29.8,10.0,17.3,Overcast
1400,5.0,2016.0,Spring,0.905405405405,Busy,66.0,64.0,0.93,29.81,0.5,3.5,Heavy Rain
1400,0.0,2016.0,Summer,0.259259259259,Moderately Busy,75.9,64.9,0.69,29.86,10.0,8.1,Overcast
1400,1.0,2015.0,Summer,0.796296296296,Not Busy,80.1,51.1,0.36,29.97,10.0,11.5,Clear
1400,4.0,2015.0,Other,0.0,Not Busy,80.1,66.9,0.64,30.02,10.0,6.9,Scattered Clouds
1400,6.0,2015.0,Fall,0.25,Busy,55.9,51.1,0.84,30.2,10.0,11.5,Overcast
1400,2.0,2015.0,Fall,0.586956521739,Busy,69.1,57.9,0.68,30.08,10.0,12.7,Clear
1400,4.0,2015.0,Fall,0.913043478261,Busy,46.9,32.0,0.56,30.53,10.0,10.4,Clear
1400,1.0,2016.0,Winter,0.0133333333333,Busy,33.1,19.0,0.56,30.46,10.0,11.5,Clear
1400,4.0,2016.0,Winter,0.426666666667,Busy,33.1,19.9,0.59,30.36,10.0,6.9,Clear
1400,5.0,2016.0,Winter,0.813333333333,Moderately Busy,37.9,30.9,0.76,30.14,8.0,10.4,Overcast
1400,1.0,2016.0,Spring,0.0945945945946,Busy,41.0,10.9,0.29,30.4,10.0,6.9,Clear
1400,3.0,2016.0,Spring,0.5,Busy,57.9,41.0,0.53,30.02,10.0,9.2,Clear
1400,6.0,2016.0,Spring,0.918918918919,Busy,75.0,52.0,0.44,29.67,10.0,17.3,Scattered Clouds
1400,6.0,2015.0,Summer,0.240740740741,Empty,82.0,59.0,0.45,30.06,10.0,9.2,Clear
1400,1.0,2016.0,Summer,0.277777777778,Moderately Busy,84.0,62.1,0.47,29.89,10.0,9.2,Mostly Cloudy
1400,2.0,2015.0,Summer,0.814814814815,Moderately Busy,80.1,53.1,0.39,30.04,10.0,9.2,Clear
1400,0.0,2016.0,Other,0.0,Empty,86.0,69.1,0.57,30.06,10.0,16.1,Scattered Clouds
1400,0.0,2015.0,Fall,0.260869565217,Busy,59.0,55.0,0.87,30.18,10.0,4.6,Overcast
1400,3.0,2015.0,Fall,0.597826086957,Busy,69.1,54.0,0.58,29.88,10.0,18.4,Clear
1400,5.0,2015.0,Fall,0.923913043478,Busy,46.0,28.9,0.51,30.56,10.0,10.4,Clear
1400,2.0,2016.0,Winter,0.0266666666667,Busy,35.1,21.9,0.59,30.25,10.0,8.1,Clear
1400,5.0,2016.0,Winter,0.44,Moderately Busy,37.9,27.0,0.65,30.19,10.0,13.8,Partly Cloudy
1400,6.0,2016.0,Winter,0.826666666667,Busy,48.9,33.1,0.54,30.07,10.0,15.0,Clear
1400,2.0,2016.0,Spring,0.108108108108,Busy,48.0,46.0,0.93,29.52,8.0,9.2,Light Rain
1400,4.0,2016.0,Spring,0.513513513514,Busy,77.0,44.1,0.31,29.89,10.0,5.8,Clear
1400,0.0,2016.0,Spring,0.932432432432,Busy,77.0,50.0,0.39,29.63,10.0,10.4,Mostly Cloudy
1400,0.0,2015.0,Summer,0.259259259259,Moderately Busy,77.0,66.9,0.71,29.94,10.0,13.8,Light Rain
1400,2.0,2016.0,Summer,0.296296296296,Moderately Busy,84.9,66.9,0.55,29.78,10.0,6.9,Clear
1400,3.0,2015.0,Summer,0.833333333333,Moderately Busy,79.0,60.1,0.52,29.97,10.0,5.8,Clear
1400,1.0,2016.0,Other,0.0,Not Busy,90.0,71.1,0.54,30.02,10.0,10.4,Scattered Clouds
1400,1.0,2015.0,Fall,0.271739130435,Busy,68.0,52.0,0.56,30.15,10.0,0.0,Clear
1400,4.0,2015.0,Fall,0.608695652174,Busy,51.1,39.0,0.63,30.05,10.0,10.4,Overcast
1400,6.0,2015.0,Fall,0.934782608696,Busy,46.0,33.1,0.61,30.23,10.0,3.5,Clear
1400,3.0,2016.0,Winter,0.04,Busy,39.0,26.1,0.6,30.05,10.0,5.8,Overcast
1400,6.0,2016.0,Winter,0.453333333333,Busy,42.1,30.9,0.65,29.74,10.0,15.0,Overcast
1400,0.0,2016.0,Winter,0.84,Busy,61.0,48.0,0.62,29.86,10.0,15.0,Scattered Clouds
1400,3.0,2016.0,Spring,0.121621621622,Busy,39.0,28.0,0.65,29.74,10.0,15.0,Overcast
1400,5.0,2016.0,Spring,0.527027027027,Moderately Busy,57.9,27.0,0.31,29.86,10.0,16.1,Overcast
1400,1.0,2016.0,Spring,0.945945945946,Busy,64.0,48.0,0.56,29.88,10.0,9.2,Overcast
1400,1.0,2015.0,Summer,0.277777777778,Moderately Busy,66.0,45.0,0.47,30.04,10.0,15.0,Clear
1400,3.0,2016.0,Summer,0.314814814815,Not Busy,80.1,66.9,0.64,29.79,10.0,5.8,Clear
1400,4.0,2015.0,Summer,0.851851851852,Moderately Busy,82.0,55.9,0.41,29.88,10.0,10.4,Partly Cloudy
1400,2.0,2015.0,Fall,0.282608695652,Busy,64.0,55.0,0.73,30.17,10.0,10.4,Clear
1400,5.0,2015.0,Fall,0.619565217391,Moderately Busy,52.0,32.0,0.47,30.29,10.0,9.2,Clear
1400,0.0,2015.0,Fall,0.945652173913,Busy,35.1,34.0,0.96,30.19,1.5,4.6,Overcast
1400,4.0,2016.0,Winter,0.0533333333333,Busy,41.0,39.9,0.96,29.71,3.0,5.8,Overcast
1400,0.0,2016.0,Winter,0.466666666667,Busy,28.0,21.0,0.75,29.68,10.0,15.0,Overcast
1400,1.0,2016.0,Winter,0.853333333333,Busy,69.1,52.0,0.54,29.83,10.0,11.5,Overcast
1400,4.0,2016.0,Spring,0.135135135135,Moderately Busy,37.0,28.9,0.73,29.82,4.0,13.8,Light Snow
1400,6.0,2016.0,Spring,0.540540540541,Moderately Busy,69.1,28.9,0.22,29.91,10.0,3.5,Clear
1400,2.0,2016.0,Spring,0.959459459459,Busy,63.0,50.0,0.63,30.04,10.0,6.9,Clear
1400,2.0,2015.0,Summer,0.296296296296,Not Busy,64.0,54.0,0.7,30.09,10.0,9.2,Clear
1400,4.0,2016.0,Summer,0.333333333333,Moderately Busy,86.0,55.9,0.36,29.8,10.0,13.8,Clear
1400,5.0,2015.0,Summer,0.87037037037,Empty,78.1,64.0,0.62,29.94,10.0,9.2,Partly Cloudy
1400,1.0,2015.0,Other,0.0,Not Busy,73.9,72.0,0.93,29.8,10.0,9.2,Mostly Cloudy
1400,3.0,2016.0,Other,0.0,Moderately Busy,78.1,70.0,0.76,29.87,10.0,8.1,Overcast
1400,3.0,2015.0,Fall,0.29347826087,Busy,75.9,55.9,0.5,29.91,10.0,15.0,Clear
1400,6.0,2015.0,Fall,0.630434782609,Moderately Busy,51.1,27.0,0.39,30.38,10.0,10.4,Clear
1400,1.0,2015.0,Fall,0.95652173913,Busy,45.0,39.0,0.8,29.88,8.0,9.2,Clear
1400,5.0,2016.0,Winter,0.0666666666667,Moderately Busy,35.1,33.1,0.92,29.79,2.0,4.6,Light Snow
1400,1.0,2016.0,Winter,0.48,Busy,17.1,7.0,0.65,29.88,10.0,13.8,Overcast
1400,2.0,2016.0,Winter,0.866666666667,Busy,61.0,55.0,0.81,29.92,10.0,10.4,Overcast
1400,5.0,2016.0,Spring,0.148648648649,Moderately Busy,35.1,12.0,0.39,30.28,10.0,0.0,Clear
1400,0.0,2016.0,Spring,0.554054054054,Busy,55.9,45.0,0.67,29.99,10.0,12.7,Overcast
1400,3.0,2016.0,Spring,0.972972972973,Moderately Busy,66.0,60.1,0.81,30.01,10.0,8.1,Light Rain
1400,3.0,2015.0,Summer,0.314814814815,Moderately Busy,68.0,55.0,0.63,30.03,10.0,5.8,Partly Cloudy
1400,5.0,2016.0,Summer,0.351851851852,Not Busy,75.0,59.0,0.57,30.05,10.0,10.4,Clear
1400,6.0,2015.0,Summer,0.888888888889,Empty,80.1,64.9,0.6,29.93,10.0,3.5,Mostly Cloudy
1400,2.0,2015.0,Other,0.0,Moderately Busy,72.0,55.0,0.55,30.02,10.0,6.9,Clear
1400,4.0,2016.0,Other,0.0,Moderately Busy,80.1,69.1,0.69,29.94,10.0,8.1,Partly Cloudy
1400,4.0,2015.0,Fall,0.304347826087,Busy,57.0,46.9,0.69,30.19,10.0,8.1,Overcast
1400,0.0,2015.0,Fall,0.641304347826,Busy,55.0,27.0,0.34,30.21,10.0,0.0,Clear
1400,2.0,2015.0,Fall,0.967391304348,Busy,52.0,37.9,0.59,29.72,10.0,11.5,Clear
1400,6.0,2016.0,Winter,0.08,Moderately Busy,12.9,5.0,0.71,29.99,10.0,17.3,Mostly Cloudy
1400,2.0,2016.0,Winter,0.493333333333,Busy,16.0,3.0,0.57,30.06,10.0,10.4,Partly Cloudy
1400,3.0,2016.0,Winter,0.88,Busy,45.0,37.9,0.76,30.11,10.0,9.2,Overcast
1400,6.0,2016.0,Spring,0.162162162162,Moderately Busy,46.0,39.9,0.79,29.79,10.0,20.7,Overcast
1400,1.0,2016.0,Spring,0.567567567568,Busy,55.0,54.0,0.96,29.91,4.0,5.8,Overcast
1400,4.0,2016.0,Spring,0.986486486486,Moderately Busy,89.1,66.0,0.46,29.93,10.0,13.8,Clear
1400,4.0,2015.0,Summer,0.333333333333,Moderately Busy,79.0,55.0,0.44,30.12,10.0,0.0,Clear
1400,6.0,2016.0,Summer,0.37037037037,Moderately Busy,80.1,54.0,0.4,30.06,10.0,10.4,Partly Cloudy
1400,0.0,2015.0,Summer,0.907407407407,Not Busy,77.0,70.0,0.79,29.88,10.0,9.2,Light Rain
1400,3.0,2015.0,Other,0.0,Not Busy,62.1,60.1,0.93,29.95,5.0,8.1,Rain
1400,5.0,2015.0,Fall,0.315217391304,Moderately Busy,63.0,43.0,0.48,30.12,10.0,8.1,Clear
1400,1.0,2015.0,Fall,0.652173913043,Busy,55.9,30.0,0.37,30.06,10.0,6.9,Clear
1400,3.0,2015.0,Fall,0.978260869565,Busy,57.0,39.9,0.53,29.46,10.0,16.1,Clear
1400,0.0,2016.0,Winter,0.0933333333333,Busy,12.0,6.1,0.77,29.98,4.0,5.8,Light Snow
1400,3.0,2016.0,Winter,0.506666666667,Busy,19.9,3.0,0.48,30.34,10.0,11.5,Clear
1400,4.0,2016.0,Winter,0.893333333333,Busy,50.0,36.0,0.59,30.36,10.0,6.9,Clear
1400,0.0,2016.0,Spring,0.175675675676,Moderately Busy,48.0,28.0,0.46,29.95,10.0,11.5,Clear
1400,2.0,2016.0,Spring,0.581081081081,Busy,61.0,55.9,0.83,30.04,10.0,8.1,Mostly Cloudy
1400,5.0,2016.0,Spring,1.0,Empty,91.0,62.1,0.38,29.94,10.0,10.4,Clear
1400,5.0,2015.0,Summer,0.351851851852,Empty,78.1,55.9,0.46,30.12,10.0,6.9,Clear
1400,0.0,2016.0,Summer,0.388888888889,Moderately Busy,89.1,69.1,0.52,29.94,10.0,11.5,Partly Cloudy
1400,1.0,2015.0,Summer,0.925925925926,Moderately Busy,75.9,62.1,0.62,30.08,10.0,11.5,Mostly Cloudy
1400,4.0,2015.0,Fall,0.0,Not Busy,66.0,55.0,0.68,30.01,10.0,12.7,Scattered Clouds
1400,6.0,2016.0,Other,0.0,Empty,73.9,48.0,0.4,30.18,10.0,9.2,Mostly Cloudy
1400,6.0,2015.0,Fall,0.326086956522,Busy,75.9,53.1,0.45,29.73,10.0,19.6,Clear
1400,2.0,2015.0,Fall,0.663043478261,Busy,62.1,48.9,0.62,29.73,10.0,19.6,Mostly Cloudy
1400,4.0,2015.0,Fall,0.989130434783,Moderately Busy,50.0,34.0,0.54,29.82,10.0,4.6,Clear
1400,1.0,2016.0,Winter,0.106666666667,Busy,10.9,-0.9,0.59,30.07,10.0,12.7,Clear
1400,4.0,2016.0,Winter,0.52,Moderately Busy,21.9,6.1,0.51,30.2,10.0,21.9,Scattered Clouds
1400,5.0,2016.0,Winter,0.906666666667,Busy,57.9,39.0,0.49,30.09,10.0,6.9,Clear
1400,1.0,2016.0,Spring,0.189189189189,Busy,44.1,26.1,0.49,30.4,10.0,6.9,Clear
1400,3.0,2016.0,Spring,0.594594594595,Busy,68.0,55.9,0.65,29.93,10.0,13.8,Scattered Clouds
1400,6.0,2015.0,Summer,0.37037037037,Not Busy,79.0,66.0,0.64,29.99,10.0,5.8,Mostly Cloudy
1400,1.0,2016.0,Summer,0.407407407407,Moderately Busy,88.0,68.0,0.51,29.81,10.0,12.7,Clear
1400,2.0,2015.0,Summer,0.944444444444,Not Busy,73.9,60.1,0.62,30.17,10.0,4.6,Scattered Clouds
1400,5.0,2015.0,Fall,0.0108695652174,Empty,63.0,43.0,0.48,30.06,10.0,11.5,Clear
1400,0.0,2016.0,Other,0.0,Not Busy,77.0,52.0,0.42,30.08,10.0,12.7,Clear
1400,0.0,2015.0,Fall,0.336956521739,Busy,70.0,45.0,0.41,29.49,10.0,9.2,Clear
1400,3.0,2015.0,Fall,0.673913043478,Busy,46.0,39.9,0.79,29.64,10.0,17.3,Overcast
1400,5.0,2015.0,Fall,1.0,Empty,50.0,46.9,0.89,29.97,2.5,5.8,Overcast
1400,2.0,2016.0,Winter,0.12,Busy,15.1,8.1,0.74,29.94,10.0,13.8,Overcast
1400,5.0,2016.0,Winter,0.533333333333,Moderately Busy,14.0,-5.1,0.43,30.6,10.0,10.4,Clear
1400,6.0,2016.0,Winter,0.92,Busy,43.0,42.1,0.97,29.78,2.0,10.4,Light Rain
1400,2.0,2016.0,Spring,0.202702702703,Busy,51.1,30.9,0.46,30.33,10.0,11.5,Overcast
1400,4.0,2016.0,Spring,0.608108108108,Busy,64.9,39.0,0.39,29.97,10.0,10.4,Clear
1400,0.0,2016.0,Other,0.0,Not Busy,73.9,57.9,0.57,29.97,10.0,8.1,Mostly Cloudy
1400,0.0,2015.0,Summer,0.388888888889,Moderately Busy,82.9,69.1,0.63,29.69,10.0,10.4,Clear
1400,2.0,2016.0,Summer,0.425925925926,Moderately Busy,84.0,70.0,0.63,29.83,10.0,10.4,Partly Cloudy
1400,3.0,2015.0,Summer,0.962962962963,Not Busy,84.0,57.9,0.41,30.07,10.0,8.1,Clear
1400,1.0,2016.0,Other,0.0,Not Busy,84.0,60.1,0.44,30.03,10.0,11.5,Clear
1400,1.0,2015.0,Fall,0.347826086957,Busy,57.9,43.0,0.58,29.75,10.0,12.7,Mostly Cloudy
1400,4.0,2015.0,Fall,0.684782608696,Busy,45.0,24.1,0.44,30.06,10.0,19.6,Scattered Clouds
1400,3.0,2016.0,Winter,0.133333333333,Busy,42.1,30.0,0.62,29.63,10.0,13.8,Clear
1400,6.0,2016.0,Winter,0.546666666667,Moderately Busy,16.0,12.0,0.84,30.18,0.5,8.1,Light Snow
1400,0.0,2016.0,Winter,0.933333333333,Busy,52.0,45.0,0.77,29.72,10.0,0.0,Overcast
1400,3.0,2016.0,Spring,0.216216216216,Busy,55.9,26.1,0.32,30.27,10.0,9.2,Clear
1400,5.0,2016.0,Spring,0.621621621622,Moderately Busy,46.9,27.0,0.46,30.04,10.0,18.4,Overcast
1400,1.0,2016.0,Other,0.0,Not Busy,82.9,64.9,0.54,29.85,10.0,10.4,Mostly Cloudy
1400,1.0,2015.0,Summer,0.407407407407,Moderately Busy,78.1,66.0,0.66,29.69,10.0,6.9,Overcast
1400,3.0,2016.0,Summer,0.444444444444,Not Busy,87.1,57.9,0.37,29.85,10.0,19.6,Clear
1400,4.0,2015.0,Summer,0.981481481481,Not Busy,87.1,66.0,0.49,30.08,10.0,8.1,Clear
1400,0.0,2015.0,Fall,0.0326086956522,Not Busy,80.1,53.1,0.39,30.04,10.0,16.1,Clear
1400,2.0,2016.0,Other,0.0,Not Busy,72.0,53.1,0.51,30.25,10.0,8.1,Clear
1400,2.0,2015.0,Fall,0.358695652174,Busy,61.0,37.9,0.42,30.03,10.0,8.1,Clear
1400,5.0,2015.0,Fall,0.695652173913,Moderately Busy,55.0,28.9,0.37,30.19,10.0,16.1,Clear
1400,0.0,2015.0,Other,0.0,Not Busy,48.0,43.0,0.83,29.27,9.0,12.7,Light Rain
1400,4.0,2016.0,Winter,0.146666666667,Busy,36.0,30.0,0.79,29.41,9.0,12.7,Overcast
1400,0.0,2016.0,Winter,0.56,Busy,27.0,21.9,0.81,29.87,8.0,8.1,Overcast
1400,1.0,2016.0,Winter,0.946666666667,Busy,51.1,46.0,0.83,29.7,9.0,9.2,Overcast
1400,4.0,2016.0,Spring,0.22972972973,Busy,62.1,37.9,0.41,30.25,10.0,8.1,Clear
1400,6.0,2016.0,Spring,0.635135135135,Moderately Busy,52.0,26.1,0.37,30.14,10.0,12.7,Mostly Cloudy
1400,2.0,2016.0,Other,0.0,Not Busy,88.0,68.0,0.51,29.75,10.0,8.1,Partly Cloudy
1400,2.0,2015.0,Summer,0.425925925926,Moderately Busy,71.1,51.1,0.49,30.05,10.0,9.2,Clear
1400,4.0,2016.0,Summer,0.462962962963,Moderately Busy,66.0,62.1,0.87,30.05,2.5,10.4,Light Rain
1400,5.0,2015.0,Summer,1.0,Empty,89.1,70.0,0.53,30.07,10.0,3.5,Clear
1400,1.0,2015.0,Fall,0.0434782608696,Not Busy,81.0,55.0,0.41,30.18,10.0,13.8,Clear
1400,3.0,2016.0,Other,0.0,Not Busy,75.0,55.9,0.51,30.19,10.0,6.9,Clear
1400,3.0,2015.0,Fall,0.369565217391,Busy,64.0,39.9,0.41,29.95,10.0,10.4,Mostly Cloudy
1400,6.0,2015.0,Fall,0.70652173913,Busy,64.0,32.0,0.3,30.19,10.0,15.0,Clear
1400,1.0,2015.0,Other,0.0,Not Busy,39.9,32.0,0.73,29.93,10.0,9.2,Overcast
1400,5.0,2016.0,Winter,0.16,Moderately Busy,27.0,17.1,0.66,29.88,10.0,12.7,Partly Cloudy
1400,1.0,2016.0,Winter,0.573333333333,Busy,32.0,27.0,0.82,29.83,2.0,4.6,Light Snow
1400,2.0,2016.0,Winter,0.96,Busy,55.0,30.9,0.4,29.62,10.0,29.9,Partly Cloudy
1400,5.0,2016.0,Spring,0.243243243243,Moderately Busy,66.9,43.0,0.42,30.32,10.0,11.5,Clear
