Time,Temp,Dew Point,Humidity,Pressure,Visibility,Wind Speed,Conditions,Year,Month,Day
1700,18.0F,-0.9F,44%,30.28in,10.0mi,20.7mph,Clear,2016,2,12
1800,16.0F,-2.0F,45%,30.32in,10.0mi,17.3mph,Clear,2016,2,12
1900,14.0F,-4.0F,45%,30.38in,10.0mi,20.7mph,Clear,2016,2,12
2000,12.0F,-5.1F,46%,30.41in,10.0mi,17.3mph,Clear,2016,2,12
2100,10.0F,-6.0F,48%,30.44in,10.0mi,18.4mph,Clear,2016,2,12
2200,9.0F,-6.0F,51%,30.48in,10.0mi,13.8mph,Clear,2016,2,12
2300,7.0F,-8.0F,51%,30.50in,10.0mi,15.0mph,Clear,2016,2,12
2400,6.1F,-9.0F,50%,30.53in,10.0mi,15.0mph,Clear,2016,2,12
100,5.0F,-9.9F,50%,30.55in,10.0mi,12.7mph,Clear,2016,2,13
200,3.9F,-11.0F,50%,30.56in,10.0mi,13.8mph,Clear,2016,2,13
300,3.9F,-9.9F,53%,30.58in,10.0mi,11.5mph,Clear,2016,2,13
400,3.0F,-9.9F,55%,30.59in,10.0mi,9.2mph,Clear,2016,2,13
500,3.0F,-9.9F,55%,30.60in,10.0mi,10.4mph,Clear,2016,2,13
600,1.9F,-11.0F,55%,30.61in,10.0mi,10.4mph,Clear,2016,2,13
700,1.9F,-11.0F,55%,30.62in,10.0mi,6.9mph,Clear,2016,2,13
800,3.0F,-9.0F,57%,30.63in,10.0mi,11.5mph,Clear,2016,2,13
900,5.0F,-9.0F,52%,30.64in,10.0mi,11.5mph,Clear,2016,2,13
1000,8.1F,-7.1F,50%,30.65in,10.0mi,9.2mph,Clear,2016,2,13
1100,10.9F,-6.0F,47%,30.65in,10.0mi,11.5mph,Clear,2016,2,13
1200,12.0F,-6.0F,44%,30.64in,10.0mi,10.4mph,Clear,2016,2,13
1300,14.0F,-5.1F,43%,30.61in,10.0mi,10.4mph,Clear,2016,2,13
1400,14.0F,-5.1F,43%,30.60in,10.0mi,10.4mph,Clear,2016,2,13
1500,16.0F,-5.1F,39%,30.59in,10.0mi,9.2mph,Clear,2016,2,13
1600,16.0F,-5.1F,39%,30.57in,10.0mi,5.8mph,Clear,2016,2,13
1700,14.0F,-6.0F,41%,30.58in,10.0mi,6.9mph,Clear,2016,2,13
1800,12.0F,-5.1F,46%,30.56in,10.0mi,5.8mph,Clear,2016,2,13
1900,10.9F,-5.1F,49%,30.56in,10.0mi,3.5mph,Clear,2016,2,13
2000,10.9F,-4.0F,51%,30.55in,10.0mi,3.5mph,Clear,2016,2,13
2100,10.0F,-2.0F,58%,30.54in,10.0mi,Calm,Clear,2016,2,13
2200,9.0F,-0.9F,64%,30.53in,10.0mi,Calm,Clear,2016,2,13
2300,10.0F,-0.9F,61%,30.53in,10.0mi,Calm,Clear,2016,2,13
2400,9.0F,-2.9F,59%,30.51in,10.0mi,3.5mph,Clear,2016,2,13
100,8.1F,-0.9F,67%,30.50in,10.0mi,Calm,Clear,2016,2,14
200,8.1F,1.0F,73%,30.49in,10.0mi,Calm,Clear,2016,2,14
300,8.1F,1.0F,73%,30.47in,10.0mi,Calm,Clear,2016,2,14
400,9.0F,1.0F,70%,30.45in,10.0mi,3.5mph,Clear,2016,2,14
500,10.9F,1.9F,67%,30.45in,10.0mi,6.9mph,Clear,2016,2,14
600,12.9F,1.9F,62%,30.42in,10.0mi,9.2mph,Clear,2016,2,14
700,14.0F,1.0F,56%,30.40in,10.0mi,9.2mph,Mostly Cloudy,2016,2,14
800,15.1F,1.9F,56%,30.38in,10.0mi,9.2mph,Mostly Cloudy,2016,2,14
900,16.0F,3.9F,59%,30.34in,10.0mi,13.8mph,Mostly Cloudy,2016,2,14
1000,16.0F,5.0F,62%,30.34in,10.0mi,12.7mph,Overcast,2016,2,14
1100,17.1F,5.0F,59%,30.32in,10.0mi,17.3mph,Overcast,2016,2,14
1200,17.1F,3.9F,56%,30.29in,10.0mi,12.7mph,Overcast,2016,2,14
1300,15.1F,10.9F,84%,30.22in,0.5mi,10.4mph,Snow,2016,2,14
1400,16.0F,12.0F,84%,30.18in,0.5mi,8.1mph,Light Snow,2016,2,14
1500,17.1F,12.9F,84%,30.15in,0.8mi,8.1mph,Light Snow,2016,2,14
1600,17.1F,12.9F,84%,30.12in,1.2mi,13.8mph,Light Snow,2016,2,14
1700,17.1F,12.9F,84%,30.14in,1.0mi,13.8mph,Light Snow,2016,2,14
1800,17.1F,12.9F,84%,30.09in,2.5mi,13.8mph,Light Snow,2016,2,14
1900,17.1F,12.9F,84%,30.09in,2.0mi,8.1mph,Light Snow,2016,2,14
2000,17.1F,14.0F,88%,30.07in,2.0mi,8.1mph,Light Snow,2016,2,14
2100,18.0F,12.9F,81%,30.09in,5.0mi,12.7mph,Light Snow,2016,2,14
2200,18.0F,12.9F,81%,30.09in,8.0mi,10.4mph,Overcast,2016,2,14
2300,18.0F,14.0F,84%,30.03in,4.0mi,9.2mph,Light Snow,2016,2,14
2400,18.0F,14.0F,84%,30.05in,3.0mi,8.1mph,Light Snow,2016,2,14
0000,18.0F,15.1F,88%,30.00in,5.0mi,6.9mph,Overcast,2016,2,15
100,18.0F,16.0F,92%,30.03in,4.0mi,6.9mph,Overcast,2016,2,15
200,18.0F,16.0F,92%,30.02in,6.0mi,6.9mph,Overcast,2016,2,15
300,18.0F,16.0F,92%,29.96in,4.0mi,6.9mph,Overcast,2016,2,15
400,19.0F,17.1F,92%,29.97in,5.0mi,4.6mph,Overcast,2016,2,15
500,19.0F,17.1F,92%,29.96in,6.0mi,3.5mph,Overcast,2016,2,15
600,19.9F,18.0F,92%,29.96in,4.0mi,6.9mph,Overcast,2016,2,15
700,19.9F,19.0F,96%,29.95in,4.0mi,8.1mph,Overcast,2016,2,15
0700,19.9F,19.0F,96%,29.92in,2.5mi,5.8mph,Overcast,2016,2,15
800,19.9F,19.0F,96%,29.91in,3.0mi,5.8mph,Overcast,2016,2,15
900,21.9F,19.0F,89%,29.95in,5.0mi,8.1mph,Overcast,2016,2,15
1000,23.0F,19.9F,88%,29.95in,5.0mi,8.1mph,Overcast,2016,2,15
1100,24.1F,21.0F,88%,29.94in,4.0mi,6.9mph,Overcast,2016,2,15
1200,25.0F,21.9F,88%,29.90in,5.0mi,8.1mph,Overcast,2016,2,15
1300,26.1F,21.9F,84%,29.88in,6.0mi,6.9mph,Overcast,2016,2,15
1400,27.0F,21.9F,81%,29.87in,8.0mi,8.1mph,Overcast,2016,2,15
1500,27.0F,23.0F,85%,29.86in,8.0mi,8.1mph,Overcast,2016,2,15
1600,27.0F,23.0F,85%,29.87in,7.0mi,5.8mph,Overcast,2016,2,15
1700,27.0F,23.0F,85%,29.87in,7.0mi,9.2mph,Overcast,2016,2,15
1800,27.0F,23.0F,85%,29.88in,9.0mi,4.6mph,Overcast,2016,2,15
1900,27.0F,23.0F,85%,29.87in,8.0mi,4.6mph,Overcast,2016,2,15
2000,27.0F,21.9F,81%,29.86in,9.0mi,4.6mph,Overcast,2016,2,15
2100,26.1F,21.9F,84%,29.86in,8.0mi,6.9mph,Overcast,2016,2,15
2200,26.1F,21.9F,84%,29.86in,9.0mi,4.6mph,Overcast,2016,2,15
2300,26.1F,21.0F,81%,29.86in,8.0mi,6.9mph,Overcast,2016,2,15
2400,26.1F,21.0F,81%,29.85in,9.0mi,Calm,Overcast,2016,2,15
100,25.0F,19.9F,81%,29.85in,8.0mi,5.8mph,Overcast,2016,2,16
200,24.8F,19.4F,80%,29.82in,10.0mi,5.8mph,Overcast,2016,2,16
300,25.0F,19.0F,78%,29.82in,10.0mi,3.5mph,Overcast,2016,2,16
400,25.0F,19.0F,78%,29.84in,10.0mi,3.5mph,Overcast,2016,2,16
500,25.0F,19.0F,78%,29.85in,10.0mi,Calm,Overcast,2016,2,16
600,25.0F,19.0F,78%,29.84in,10.0mi,Calm,Overcast,2016,2,16
700,25.0F,19.0F,78%,29.81in,10.0mi,Calm,Overcast,2016,2,16
800,26.1F,19.0F,75%,29.85in,10.0mi,Calm,Overcast,2016,2,16
900,26.1F,19.9F,78%,29.88in,10.0mi,4.6mph,Overcast,2016,2,16
0900,26.1F,19.9F,78%,29.86in,10.0mi,4.6mph,Overcast,2016,2,16
1000,28.0F,21.0F,75%,29.88in,9.0mi,3.5mph,Overcast,2016,2,16
1100,30.0F,21.9F,72%,29.88in,9.0mi,Calm,Overcast,2016,2,16
1200,32.0F,23.0F,69%,29.87in,10.0mi,3.5mph,Overcast,2016,2,16
1300,33.1F,24.1F,70%,29.86in,10.0mi,3.5mph,Mostly Cloudy,2016,2,16
1400,32.0F,26.1F,79%,29.83in,2.0mi,4.6mph,Light Snow,2016,2,16
1500,30.9F,27.0F,85%,29.87in,2.0mi,3.5mph,Light Snow,2016,2,16
1600,30.0F,28.0F,92%,29.85in,1.2mi,3.5mph,Light Snow,2016,2,16
1700,30.9F,28.0F,89%,29.86in,2.5mi,4.6mph,Light Snow,2016,2,16
1800,30.0F,28.9F,96%,29.88in,1.2mi,4.6mph,Light Snow,2016,2,16
1900,30.0F,27.0F,88%,29.94in,8.0mi,8.1mph,Overcast,2016,2,16
2000,28.9F,26.1F,89%,29.97in,7.0mi,9.2mph,Overcast,2016,2,16
2100,28.9F,26.1F,89%,29.95in,6.0mi,5.8mph,Overcast,2016,2,16
2200,30.0F,26.1F,85%,29.99in,6.0mi,6.9mph,Overcast,2016,2,16
2300,26.1F,24.1F,92%,30.00in,6.0mi,3.5mph,Clear,2016,2,16
2400,25.0F,23.0F,92%,30.02in,5.0mi,4.6mph,Mostly Cloudy,2016,2,16
100,28.0F,24.1F,85%,30.05in,6.0mi,3.5mph,Overcast,2016,2,17
200,28.9F,25.0F,85%,30.06in,6.0mi,3.5mph,Overcast,2016,2,17
300,28.9F,25.0F,85%,30.08in,6.0mi,3.5mph,Overcast,2016,2,17
400,27.0F,24.1F,89%,30.10in,6.0mi,4.6mph,Scattered Clouds,2016,2,17
500,25.0F,21.9F,88%,30.13in,5.0mi,8.1mph,Clear,2016,2,17
600,23.0F,19.0F,85%,30.16in,8.0mi,5.8mph,Clear,2016,2,17
700,23.0F,18.0F,81%,30.20in,10.0mi,10.4mph,Partly Cloudy,2016,2,17
800,23.0F,15.1F,72%,30.23in,10.0mi,9.2mph,Clear,2016,2,17
900,24.1F,15.1F,69%,30.26in,10.0mi,9.2mph,Clear,2016,2,17
1000,26.1F,15.1F,63%,30.27in,10.0mi,6.9mph,Clear,2016,2,17
1100,  -,  -,N/A%,30.26in,  -,  -,Unknown,2016,2,17
1200,30.0F,15.1F,54%,30.30in,10.0mi,8.1mph,Clear,2016,2,17
1300,32.0F,15.1F,50%,30.30in,10.0mi,4.6mph,Clear,2016,2,17
1400,33.1F,14.0F,46%,30.30in,10.0mi,5.8mph,Clear,2016,2,17
1500,30.9F,16.0F,54%,30.32in,10.0mi,8.1mph,Clear,2016,2,17
1600,28.9F,17.1F,61%,30.33in,10.0mi,10.4mph,Clear,2016,2,17
1700,28.0F,16.0F,61%,30.35in,10.0mi,8.1mph,Clear,2016,2,17
1800,26.1F,16.0F,66%,30.37in,10.0mi,5.8mph,Clear,2016,2,17
1900,25.0F,16.0F,69%,30.38in,10.0mi,Calm,Clear,2016,2,17
2000,23.0F,16.0F,74%,30.38in,10.0mi,Calm,Clear,2016,2,17
2100,21.9F,15.1F,75%,30.38in,10.0mi,Calm,Clear,2016,2,17
2200,19.9F,15.1F,81%,30.40in,10.0mi,Calm,Clear,2016,2,17
2300,19.0F,16.0F,88%,30.37in,10.0mi,Calm,Mostly Cloudy,2016,2,17
2400,21.9F,17.1F,82%,30.40in,10.0mi,Calm,Overcast,2016,2,17
100,23.0F,18.0F,81%,30.41in,10.0mi,Calm,Overcast,2016,2,18
200,24.1F,19.0F,81%,30.40in,10.0mi,Calm,Overcast,2016,2,18
300,21.9F,18.0F,85%,30.40in,10.0mi,Calm,Clear,2016,2,18
400,21.9F,19.0F,89%,30.40in,10.0mi,4.6mph,Clear,2016,2,18
500,25.0F,19.9F,81%,30.41in,10.0mi,5.8mph,Clear,2016,2,18
600,24.1F,19.9F,84%,30.43in,10.0mi,5.8mph,Clear,2016,2,18
700,25.0F,19.0F,78%,30.41in,10.0mi,6.9mph,Clear,2016,2,18
800,27.0F,19.9F,75%,30.43in,10.0mi,5.8mph,Clear,2016,2,18
900,28.9F,21.9F,75%,30.43in,10.0mi,8.1mph,Mostly Cloudy,2016,2,18
1000,32.0F,24.1F,73%,30.40in,8.0mi,12.7mph,Partly Cloudy,2016,2,18
1100,35.1F,25.0F,67%,30.38in,8.0mi,16.1mph,Overcast,2016,2,18
1200,36.0F,27.0F,70%,30.34in,7.0mi,15.0mph,Overcast,2016,2,18
1300,39.0F,28.0F,65%,30.29in,6.0mi,13.8mph,Haze,2016,2,18
1400,41.0F,30.0F,65%,30.24in,7.0mi,19.6mph,Clear,2016,2,18
1500,41.0F,28.9F,62%,30.20in,8.0mi,19.6mph,Clear,2016,2,18
1600,39.9F,28.9F,65%,30.16in,8.0mi,16.1mph,Clear,2016,2,18
1700,39.9F,28.9F,65%,30.10in,8.0mi,21.9mph,Clear,2016,2,18
1800,39.0F,28.9F,67%,30.07in,9.0mi,11.5mph,Clear,2016,2,18
1900,39.0F,28.9F,67%,30.05in,9.0mi,17.3mph,Clear,2016,2,18
2000,39.9F,30.0F,68%,30.05in,10.0mi,16.1mph,Mostly Cloudy,2016,2,18
2100,39.9F,30.0F,68%,30.04in,10.0mi,20.7mph,Overcast,2016,2,18
2200,39.9F,30.0F,68%,30.00in,10.0mi,20.7mph,Overcast,2016,2,18
2300,39.9F,30.0F,68%,29.96in,10.0mi,23.0mph,Clear,2016,2,18
2400,41.0F,30.9F,67%,29.91in,10.0mi,18.4mph,Mostly Cloudy,2016,2,18
100,44.1F,32.0F,63%,29.86in,10.0mi,18.4mph,Overcast,2016,2,19
200,44.1F,33.1F,65%,29.82in,10.0mi,19.6mph,Scattered Clouds,2016,2,19
300,45.0F,33.1F,63%,29.78in,10.0mi,18.4mph,Mostly Cloudy,2016,2,19
400,45.0F,34.0F,65%,29.74in,10.0mi,20.7mph,Clear,2016,2,19
500,46.9F,35.1F,63%,29.70in,10.0mi,19.6mph,Clear,2016,2,19
600,46.0F,36.0F,68%,29.66in,10.0mi,19.6mph,Clear,2016,2,19
700,46.9F,36.0F,66%,29.64in,10.0mi,18.4mph,Clear,2016,2,19
800,48.0F,37.0F,66%,29.59in,10.0mi,25.3mph,Clear,2016,2,19
900,52.0F,39.0F,61%,29.55in,10.0mi,28.8mph,Clear,2016,2,19
1000,55.9F,42.1F,60%,29.50in,10.0mi,27.6mph,Clear,2016,2,19
1100,59.0F,45.0F,60%,29.49in,10.0mi,26.5mph,Clear,2016,2,19
1200,62.1F,45.0F,53%,29.46in,10.0mi,18.4mph,Clear,2016,2,19
1300,57.9F,39.0F,49%,29.49in,10.0mi,24.2mph,Partly Cloudy,2016,2,19
1400,57.0F,39.0F,51%,29.51in,10.0mi,23.0mph,Overcast,2016,2,19
1500,53.1F,39.0F,59%,29.55in,10.0mi,27.6mph,Overcast,2016,2,19
1600,51.1F,37.9F,61%,29.59in,10.0mi,24.2mph,Overcast,2016,2,19
1700,50.0F,37.9F,63%,29.62in,10.0mi,28.8mph,Overcast,2016,2,19
1800,48.9F,37.9F,66%,29.66in,10.0mi,21.9mph,Partly Cloudy,2016,2,19
1900,  -,  -,N/A%,29.71in,  -,  -,Unknown,2016,2,19
2000,  -,  -,N/A%,29.75in,  -,  -,Unknown,2016,2,19
2100,  -,  -,N/A%,29.77in,  -,  -,Unknown,2016,2,19
2200,  -,  -,N/A%,29.80in,  -,  -,Unknown,2016,2,19
2300,  -,  -,N/A%,29.82in,  -,  -,Unknown,2016,2,19
2400,  -,  -,N/A%,29.85in,  -,  -,Unknown,2016,2,19
100,  -,  -,N/A%,29.86in,  -,  -,Unknown,2016,2,20
200,  -,  -,N/A%,29.86in,  -,  -,Unknown,2016,2,20
300,  -,  -,N/A%,29.82in,  -,  -,Unknown,2016,2,20
400,  -,  -,N/A%,29.80in,  -,  -,Unknown,2016,2,20
500,  -,  -,N/A%,29.78in,  -,  -,Unknown,2016,2,20
600,  -,  -,N/A%,29.77in,  -,  -,Unknown,2016,2,20
700,  -,  -,N/A%,29.79in,  -,  -,Unknown,2016,2,20
800,  -,  -,N/A%,29.83in,  -,  -,Unknown,2016,2,20
900,  -,  -,N/A%,29.83in,  -,  -,Unknown,2016,2,20
1000,  -,  -,N/A%,29.86in,  -,  -,Unknown,2016,2,20
1100,  -,  -,N/A%,29.88in,  -,  -,Unknown,2016,2,20
1200,54.0F,33.1F,45%,29.89in,10.0mi,9.2mph,Unknown,2016,2,20
1300,55.9F,32.0F,40%,29.88in,10.0mi,11.5mph,Clear,2016,2,20
1400,57.0F,34.0F,42%,29.86in,10.0mi,13.8mph,Clear,2016,2,20
1500,57.0F,33.1F,40%,29.87in,10.0mi,15.0mph,Clear,2016,2,20
1600,55.0F,33.1F,43%,29.88in,10.0mi,10.4mph,Clear,2016,2,20
1700,53.1F,33.1F,47%,29.92in,10.0mi,9.2mph,Clear,2016,2,20
1800,50.0F,34.0F,54%,29.94in,10.0mi,8.1mph,Clear,2016,2,20
1900,45.0F,33.1F,63%,29.96in,10.0mi,5.8mph,Clear,2016,2,20
2000,42.1F,33.1F,70%,29.98in,10.0mi,4.6mph,Clear,2016,2,20
2100,41.0F,32.0F,70%,30.00in,10.0mi,5.8mph,Clear,2016,2,20
2200,39.9F,32.0F,73%,30.01in,10.0mi,4.6mph,Clear,2016,2,20
2300,39.0F,33.1F,79%,30.02in,10.0mi,5.8mph,Clear,2016,2,20
2400,39.0F,32.0F,76%,30.04in,10.0mi,3.5mph,Clear,2016,2,20
100,39.0F,30.9F,73%,30.04in,10.0mi,9.2mph,Clear,2016,2,21
200,37.9F,30.9F,76%,30.04in,10.0mi,4.6mph,Clear,2016,2,21
300,36.0F,30.0F,79%,30.05in,10.0mi,4.6mph,Clear,2016,2,21
400,36.0F,30.9F,82%,30.05in,10.0mi,6.9mph,Partly Cloudy,2016,2,21
0400,36.0F,30.9F,82%,30.05in,10.0mi,5.8mph,Mostly Cloudy,2016,2,21
500,36.0F,30.9F,82%,30.07in,10.0mi,9.2mph,Mostly Cloudy,2016,2,21
0500,37.0F,32.0F,82%,30.06in,10.0mi,9.2mph,Scattered Clouds,2016,2,21
600,36.0F,32.0F,86%,30.08in,10.0mi,10.4mph,Clear,2016,2,21
700,36.0F,33.1F,89%,30.09in,10.0mi,8.1mph,Partly Cloudy,2016,2,21
0700,37.0F,33.1F,86%,30.10in,10.0mi,6.9mph,Mostly Cloudy,2016,2,21
800,37.0F,33.1F,86%,30.11in,10.0mi,9.2mph,Overcast,2016,2,21
0800,37.9F,33.1F,83%,30.09in,10.0mi,8.1mph,Scattered Clouds,2016,2,21
900,39.2F,33.8F,81%,30.10in,10.0mi,9.2mph,Mostly Cloudy,2016,2,21
1000,37.9F,33.1F,83%,30.15in,10.0mi,11.5mph,Overcast,2016,2,21
1100,39.0F,32.0F,76%,30.17in,10.0mi,12.7mph,Overcast,2016,2,21
1200,37.9F,30.9F,76%,30.17in,10.0mi,12.7mph,Overcast,2016,2,21
1300,39.0F,30.9F,73%,30.14in,10.0mi,9.2mph,Mostly Cloudy,2016,2,21
1400,37.9F,30.0F,73%,30.16in,10.0mi,10.4mph,Overcast,2016,2,21
1500,39.0F,30.0F,70%,30.16in,10.0mi,10.4mph,Overcast,2016,2,21
1600,37.0F,28.9F,73%,30.18in,10.0mi,13.8mph,Overcast,2016,2,21
1700,35.1F,28.0F,76%,30.19in,10.0mi,6.9mph,Overcast,2016,2,21
1800,35.1F,27.0F,72%,30.20in,10.0mi,8.1mph,Overcast,2016,2,21
1900,34.0F,27.0F,75%,30.22in,10.0mi,5.8mph,Overcast,2016,2,21
2000,34.0F,27.0F,75%,30.23in,10.0mi,Calm,Overcast,2016,2,21
2100,34.0F,27.0F,75%,30.24in,10.0mi,3.5mph,Overcast,2016,2,21
2200,34.0F,28.0F,79%,30.24in,10.0mi,3.5mph,Overcast,2016,2,21
2300,32.0F,27.0F,82%,30.23in,10.0mi,Calm,Scattered Clouds,2016,2,21
2400,28.9F,27.0F,92%,30.24in,10.0mi,Calm,Clear,2016,2,21
100,28.0F,25.0F,88%,30.23in,10.0mi,Calm,Clear,2016,2,22
200,25.0F,24.1F,96%,30.23in,10.0mi,Calm,Scattered Clouds,2016,2,22
300,27.0F,24.1F,89%,30.21in,10.0mi,Calm,Clear,2016,2,22
400,26.1F,25.0F,96%,30.22in,10.0mi,Calm,Overcast,2016,2,22
500,28.0F,26.1F,92%,30.22in,10.0mi,Calm,Overcast,2016,2,22
600,30.0F,27.0F,88%,30.22in,10.0mi,Calm,Overcast,2016,2,22
700,30.0F,28.0F,92%,30.22in,10.0mi,Calm,Overcast,2016,2,22
800,32.0F,28.9F,88%,30.22in,10.0mi,Calm,Overcast,2016,2,22
900,36.0F,28.9F,76%,30.22in,10.0mi,Calm,Partly Cloudy,2016,2,22
1000,37.9F,28.9F,70%,30.22in,10.0mi,3.5mph,Scattered Clouds,2016,2,22
1100,39.0F,28.9F,67%,30.22in,10.0mi,Calm,Scattered Clouds,2016,2,22
1200,41.0F,28.9F,62%,30.21in,10.0mi,3.5mph,Overcast,2016,2,22
1300,41.0F,30.9F,67%,30.18in,10.0mi,8.1mph,Overcast,2016,2,22
1400,41.0F,30.0F,65%,30.17in,10.0mi,8.1mph,Overcast,2016,2,22
1500,42.1F,28.9F,60%,30.15in,10.0mi,8.1mph,Mostly Cloudy,2016,2,22
1600,41.0F,28.0F,60%,30.14in,10.0mi,8.1mph,Overcast,2016,2,22
1700,39.0F,28.0F,65%,30.15in,10.0mi,4.6mph,Overcast,2016,2,22
1800,36.0F,28.0F,73%,30.16in,10.0mi,4.6mph,Overcast,2016,2,22
1900,35.1F,28.9F,78%,30.16in,10.0mi,3.5mph,Overcast,2016,2,22
2000,34.0F,30.0F,85%,30.16in,10.0mi,3.5mph,Overcast,2016,2,22
2100,33.1F,30.0F,89%,30.17in,9.0mi,Calm,Overcast,2016,2,22
2200,33.1F,30.0F,89%,30.16in,8.0mi,Calm,Mostly Cloudy,2016,2,22
2300,30.0F,28.0F,92%,30.17in,7.0mi,Calm,Clear,2016,2,22
2400,26.1F,25.0F,96%,30.17in,7.0mi,Calm,Clear,2016,2,22
100,27.0F,26.1F,96%,30.16in,7.0mi,Calm,Clear,2016,2,23
200,27.0F,26.1F,96%,30.15in,6.0mi,Calm,Clear,2016,2,23
300,27.0F,25.0F,92%,30.14in,7.0mi,Calm,Clear,2016,2,23
400,25.0F,24.1F,96%,30.14in,6.0mi,Calm,Clear,2016,2,23
500,26.1F,24.1F,92%,30.14in,8.0mi,Calm,Clear,2016,2,23
600,28.9F,27.0F,92%,30.15in,8.0mi,Calm,Overcast,2016,2,23
700,32.0F,28.9F,88%,30.17in,7.0mi,3.5mph,Overcast,2016,2,23
800,32.0F,28.9F,88%,30.18in,7.0mi,3.5mph,Mostly Cloudy,2016,2,23
900,34.0F,26.1F,73%,30.17in,10.0mi,3.5mph,Partly Cloudy,2016,2,23
1000,37.0F,26.1F,65%,30.17in,10.0mi,5.8mph,Clear,2016,2,23
1100,41.0F,26.1F,55%,30.16in,10.0mi,6.9mph,Clear,2016,2,23
1200,42.1F,25.0F,51%,30.15in,10.0mi,8.1mph,Clear,2016,2,23
1300,43.0F,21.9F,43%,30.12in,10.0mi,8.1mph,Clear,2016,2,23
1400,43.0F,21.9F,43%,30.09in,10.0mi,9.2mph,Clear,2016,2,23
1500,42.1F,24.1F,49%,30.09in,10.0mi,10.4mph,Clear,2016,2,23
1600,39.9F,24.1F,53%,30.07in,10.0mi,9.2mph,Clear,2016,2,23
1700,37.0F,27.0F,67%,30.08in,10.0mi,8.1mph,Clear,2016,2,23
1800,35.1F,28.0F,76%,30.09in,10.0mi,8.1mph,Clear,2016,2,23
1900,34.0F,28.0F,79%,30.06in,10.0mi,8.1mph,Clear,2016,2,23
2000,35.1F,25.0F,67%,30.04in,10.0mi,6.9mph,Clear,2016,2,23
2100,35.1F,27.0F,72%,30.04in,10.0mi,6.9mph,Clear,2016,2,23
2200,35.1F,30.0F,82%,30.04in,10.0mi,9.2mph,Clear,2016,2,23
2300,36.0F,28.9F,76%,30.01in,10.0mi,11.5mph,Clear,2016,2,23
2400,36.0F,28.9F,76%,29.98in,10.0mi,11.5mph,Clear,2016,2,23
100,35.1F,30.0F,82%,29.94in,10.0mi,11.5mph,Clear,2016,2,24
200,35.1F,30.0F,82%,29.91in,10.0mi,11.5mph,Clear,2016,2,24
300,35.1F,28.9F,78%,29.87in,10.0mi,11.5mph,Clear,2016,2,24
400,35.1F,27.0F,72%,29.84in,10.0mi,13.8mph,Scattered Clouds,2016,2,24
500,35.1F,27.0F,72%,29.81in,10.0mi,17.3mph,Mostly Cloudy,2016,2,24
600,35.1F,25.0F,67%,29.78in,10.0mi,18.4mph,Partly Cloudy,2016,2,24
700,35.1F,26.1F,70%,29.75in,10.0mi,18.4mph,Scattered Clouds,2016,2,24
800,36.0F,26.1F,67%,29.75in,10.0mi,17.3mph,Overcast,2016,2,24
900,35.1F,25.0F,67%,29.71in,10.0mi,24.2mph,Overcast,2016,2,24
1000,35.1F,25.0F,67%,29.68in,10.0mi,24.2mph,Overcast,2016,2,24
1100,35.1F,25.0F,67%,29.67in,10.0mi,20.7mph,Overcast,2016,2,24
1200,34.0F,26.1F,73%,29.65in,1.8mi,21.9mph,Light Snow,2016,2,24
1300,34.0F,28.0F,79%,29.64in,1.8mi,15.0mph,Light Snow,2016,2,24
1400,33.1F,28.0F,82%,29.61in,1.2mi,17.3mph,Light Snow,2016,2,24
1500,34.0F,30.0F,85%,29.62in,1.8mi,23.0mph,Light Snow,2016,2,24
1600,33.1F,30.9F,92%,29.62in,0.8mi,20.7mph,Light Snow,2016,2,24
1700,33.1F,30.0F,89%,29.65in,0.8mi,19.6mph,Light Snow,2016,2,24
1800,32.0F,30.0F,92%,29.66in,1.0mi,16.1mph,Light Snow,2016,2,24
1900,33.1F,28.9F,85%,29.68in,5.0mi,18.4mph,Light Snow,2016,2,24
2000,35.1F,26.1F,70%,29.69in,9.0mi,17.3mph,Light Snow,2016,2,24
2100,34.0F,27.0F,75%,29.70in,9.0mi,19.6mph,Overcast,2016,2,24
2200,34.0F,27.0F,75%,29.71in,10.0mi,15.0mph,Overcast,2016,2,24
2300,34.0F,26.1F,73%,29.72in,10.0mi,19.6mph,Overcast,2016,2,24
2400,34.0F,25.0F,70%,29.71in,10.0mi,20.7mph,Overcast,2016,2,24
100,33.1F,25.0F,72%,29.73in,10.0mi,11.5mph,Overcast,2016,2,25
200,33.1F,26.1F,75%,29.75in,10.0mi,12.7mph,Overcast,2016,2,25
300,33.1F,25.0F,72%,29.74in,10.0mi,17.3mph,Overcast,2016,2,25
0300,33.1F,25.0F,72%,29.76in,10.0mi,13.8mph,Overcast,2016,2,25
400,33.1F,24.1F,70%,29.79in,10.0mi,18.4mph,Overcast,2016,2,25
500,30.9F,26.1F,82%,29.82in,8.0mi,15.0mph,Overcast,2016,2,25
600,30.9F,27.0F,85%,29.84in,5.0mi,15.0mph,Light Snow,2016,2,25
700,30.9F,23.0F,72%,29.86in,10.0mi,15.0mph,Overcast,2016,2,25
800,32.0F,23.0F,69%,29.89in,10.0mi,15.0mph,Overcast,2016,2,25
900,32.0F,21.0F,64%,29.92in,10.0mi,11.5mph,Overcast,2016,2,25
1000,33.1F,21.9F,64%,29.95in,10.0mi,17.3mph,Mostly Cloudy,2016,2,25
1100,35.1F,21.9F,59%,29.97in,10.0mi,13.8mph,Partly Cloudy,2016,2,25
